MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_z'	sdss_z'_err
56587.53000000753	-9.346490994571167e-17	3.016091108030274e-15	1.68884578579998e-16	3.506686378311092e-18	2.1595417887533094e-16	5.963769775338237e-18	nan	nan	2.1520388790271324e-16	1.004583997259894e-17	2.2099160010776437e-16	6.539192596250487e-18	1.0094536537933093e-16	1.0771101602923767e-15	2.0002566249489125e-16	4.066713909036842e-18	nan	nan
56587.58000000753	-9.317385837194485e-17	3.016147206364095e-15	1.6873833460213044e-16	3.506474839209249e-18	2.1576806338666734e-16	5.960524880854515e-18	nan	nan	2.1500602751198945e-16	1.0037082278758783e-17	2.208028320146545e-16	6.570671896077101e-18	1.007631763891248e-16	1.0775012234932331e-15	1.998468341161104e-16	4.076039516195324e-18	nan	nan
56587.630000007535	-9.288360714998814e-17	3.016202947465571e-15	1.685922172690372e-16	3.5055523545261976e-18	2.155821083132435e-16	5.9555967346206025e-18	nan	nan	2.1480834903510023e-16	1.0024680648053317e-17	2.2061422516935266e-16	6.605588622811405e-18	1.0058126681012918e-16	1.0778910519547315e-15	1.996681656107328e-16	4.081133364299554e-18	nan	nan
56587.68000000754	-9.259415441612633e-17	3.016258333438476e-15	1.684462264634806e-16	3.5039612481623755e-18	2.1539631349295962e-16	5.9493015847915784e-18	nan	nan	2.1461085230818755e-16	1.000940125604221e-17	2.2042577942099524e-16	6.640512384869473e-18	1.0039963641096275e-16	1.0782796490368814e-15	1.9948965683868703e-16	4.0816579721544805e-18	nan	nan
56587.73000000754	-9.23054983083852e-17	3.016313366374232e-15	1.68300362078691e-16	3.501790043280109e-18	2.1521067878961992e-16	5.942073991072906e-18	nan	nan	2.1441353716128058e-16	9.992272891259511e-18	2.2023749461873999e-16	6.672448368612733e-18	1.0021828495966631e-16	1.078667018093006e-15	1.9931130766413404e-16	4.0775824158763875e-18	nan	nan
56587.780000007544	-9.201763696654675e-17	3.0163680483519746e-15	1.681546240055052e-16	3.4991720251941886e-18	2.150252040794538e-16	5.934458603419875e-18	nan	nan	2.142164034290422e-16	9.974566049937127e-18	2.2004937069475146e-16	6.69891919981783e-18	1.0003721222365341e-16	1.0790531624697407e-15	1.9913311795140172e-16	4.0691828798517476e-18	nan	nan
56587.83000000755	-9.173056853214815e-17	3.0164223814386123e-15	1.6800901213104048e-16	3.496282924225867e-18	2.1483988921802398e-16	5.927098711348676e-18	nan	nan	2.1401945093862529e-16	9.957764255326928e-18	2.1986140743384647e-16	6.7180172993518436e-18	9.985641796975775e-17	1.0794380855070374e-15	1.9895508753258943e-16	4.057038986408312e-18	nan	nan
56587.88000000755	-9.14442911484819e-17	3.016476367688894e-15	1.6786352634919279e-16	3.4933377625690265e-18	2.1465473407498344e-16	5.92072137341767e-18	nan	nan	2.1382267953126612e-16	9.943526646120289e-18	2.1967360471815614e-16	6.728436085700798e-18	9.967590196421174e-17	1.0798217905381603e-15	1.9877721626832744e-16	4.0420251888019445e-18	nan	nan
56587.93000000755	-9.115880296066152e-17	3.016530009145469e-15	1.6771816654822717e-16	3.490586681592201e-18	2.1446973849359606e-16	5.916118931741009e-18	nan	nan	2.136260890376988e-16	9.933640588245174e-18	2.1948596243841827e-16	6.729487042463413e-18	9.949566397266895e-17	1.0802042808896885e-15	1.9859950405589556e-16	4.0252956565241326e-18	nan	nan
56587.980000007556	-9.087410211558418e-17	3.0165833078389495e-15	1.6757293262032648e-16	3.488309681030831e-18	2.1428490234218392e-16	5.9141263776484665e-18	nan	nan	2.1342967928878934e-16	9.929958664950582e-18	2.1929848045820758e-16	6.721107230742376e-18	9.931570376020589e-17	1.0805855598815189e-15	1.9842195070360168e-16	4.0082599599806356e-18	nan	nan
56588.03000000756	-9.05901867619439e-17	3.016636265787975e-15	1.6742782445587142e-16	3.486810289356455e-18	2.141002254825357e-16	5.915311038089449e-18	nan	nan	2.1323345012048656e-16	9.933288264867268e-18	2.1911115860105925e-16	6.7038599536522714e-18	9.913602109129462e-17	1.0809656308268579e-15	1.9824455610096999e-16	3.992546493827219e-18	nan	nan
56588.08000000756	-9.030705505031773e-17	3.0166888849992702e-15	1.6728284194247602e-16	3.486400934288684e-18	2.1391570777857742e-16	5.919104553748746e-18	nan	nan	2.1303740136628045e-16	9.942073541896013e-18	2.1892399676636107e-16	6.678928620939663e-18	9.895661572988844e-17	1.0813444970322306e-15	1.9806732007287009e-16	3.979950087687949e-18	nan	nan
56588.130000007564	-9.002470513309748e-17	3.0167411674677115e-15	1.6713798497560126e-16	3.4871298582061925e-18	2.1373134911172833e-16	5.924670976736675e-18	nan	nan	2.1284153285864878e-16	9.954472323686183e-18	2.1873699478055374e-16	6.6481019614030295e-18	9.877748743933956e-17	1.0817221617974799e-15	1.9789024251323896e-16	3.972361137654781e-18	nan	nan
56588.18000000757	-8.974313516452137e-17	3.0167931151763827e-15	1.6699325344341526e-16	3.4886986421175604e-18	2.1354714932761257e-16	5.93121702658511e-18	nan	nan	2.1264584443480268e-16	9.968737374285062e-18	2.1855015254736128e-16	6.6137460014057844e-18	9.859863598242596e-17	1.082098628415763e-15	1.9771332324729684e-16	3.9716363640540206e-18	nan	nan
56588.23000000757	-8.946234330072752e-17	3.01684473009664e-15	1.6684864724289572e-16	3.490799521932354e-18	2.1336310827627112e-16	5.938014699614717e-18	nan	nan	2.1245033593013593e-16	9.983270274294757e-18	2.183634698961295e-16	6.578756602466157e-18	9.842006112138831e-17	1.0824739001735552e-15	1.9753656215716515e-16	3.9780555558580326e-18	nan	nan
56588.28000000757	-8.918232769971504e-17	3.0168960141881723e-15	1.6670416625978118e-16	3.493146814371444e-18	2.1317922584905746e-16	5.94442000185556e-18	nan	nan	2.1225500717714754e-16	9.996664946962067e-18	2.1817694674779594e-16	6.5464842820736455e-18	9.824176261786601e-17	1.0828479803506516e-15	1.9735995910489415e-16	3.989864483723731e-18	nan	nan
56588.330000007576	-8.89030865214079e-17	3.0169469693990576e-15	1.6655981038981125e-16	3.495483586476972e-18	2.1299550188887072e-16	5.949887644752392e-18	nan	nan	2.1205985801361687e-16	1.0007741617940839e-17	2.1799058288310397e-16	6.52062234784603e-18	9.806374023304995e-17	1.0832208722201643e-15	1.9718351394054917e-16	4.005164184564158e-18	nan	nan
56588.38000000758	-8.862461792759712e-17	3.016997597665828e-15	1.664155795234546e-16	3.497587128399316e-18	2.128119362807083e-16	5.953982608199725e-18	nan	nan	2.1186488826949384e-16	1.0015572511044162e-17	2.178043782258969e-16	6.50505093263452e-18	9.788599372747682e-17	1.0835925790485295e-15	1.970072265062686e-16	4.0221346389809254e-18	nan	nan
56588.43000000758	-8.834692008205197e-17	3.017047900913526e-15	1.6627147355235794e-16	3.499273315116745e-18	2.126285288682487e-16	5.9563885542203055e-18	nan	nan	2.116700977821321e-16	1.0019500226103542e-17	2.1761833260846976e-16	6.503556063467073e-18	9.770852286118519e-17	1.0839631040955025e-15	1.968310966848876e-16	4.039109691214407e-18	nan	nan
56588.480000007585	-8.806999115043912e-17	3.0170978810557665e-15	1.6612749236992365e-16	3.500400044306367e-18	2.1244527952434642e-16	5.956913551520681e-18	nan	nan	2.1147548639004023e-16	1.0019149889721689e-17	2.174324459103557e-16	6.516705576470206e-18	9.753132739372437e-17	1.0843324506141607e-15	1.9665512433104925e-16	4.054632808272693e-18	nan	nan
56588.53000000759	-8.779382930039244e-17	3.0171475399947925e-15	1.659836358667956e-16	3.500869661846812e-18	2.12262188104372e-16	5.95549351551278e-18	nan	nan	2.1128105392476021e-16	1.0014435809133046e-17	2.1724671800824847e-16	6.540927724736937e-18	9.735440708402253e-17	1.0847006218509082e-15	1.964793093117432e-16	4.067496645588531e-18	nan	nan
56588.58000000759	-8.751843270149095e-17	3.017196879621537e-15	1.658399039351566e-16	3.500630643844572e-18	2.1207925448496124e-16	5.952193193504987e-18	nan	nan	2.110868002225978e-16	1.0005563029711289e-17	2.1706114871447864e-16	6.5723285935971084e-18	9.717776169050583e-17	1.0850676210454735e-15	1.963036514617073e-16	4.0767693693867245e-18	nan	nan
56588.63000000759	-8.724379952532312e-17	3.01724590181568e-15	1.6569629646786066e-16	3.4996784192229495e-18	2.1189647852174356e-16	5.947205204923528e-18	nan	nan	2.108927251181811e-16	9.993023937379486e-18	2.168757379687382e-16	6.6071640401336996e-18	9.700139097116025e-17	1.0854334514309106e-15	1.9612815065638348e-16	4.081811594393553e-18	nan	nan
56588.6800000076	-8.696992794542081e-17	3.0172946084457067e-15	1.655528133587093e-16	3.498055468481283e-18	2.1171386009639016e-16	5.9408466395980965e-18	nan	nan	2.1069882845214877e-16	9.977589664952305e-18	2.1669048559341752e-16	6.642005216293678e-18	9.682529468331682e-17	1.0857981162336049e-15	1.959528067713937e-16	4.082286032742786e-18	nan	nan
56588.7300000076	-8.6696816137321e-17	3.017343001368967e-15	1.654094544965888e-16	3.495850617434076e-18	2.115313990356589e-16	5.93355337565753e-18	nan	nan	2.105051100556447e-16	9.960295626899611e-18	2.1650539145099072e-16	6.673858732085742e-18	9.664947258391334e-17	1.0861616186732693e-15	1.95777619625799e-16	4.078161840061667e-18	nan	nan
56588.7800000076	-8.642446227860162e-17	3.0173910824317285e-15	1.652662197764467e-16	3.493197611166522e-18	2.1134909522878844e-16	5.925871610606777e-18	nan	nan	2.1031156976426896e-16	9.942420434867259e-18	2.1632045540967756e-16	6.700248300912365e-18	9.647392442925454e-17	1.0865239619629514e-15	1.9560258911178033e-16	4.069715305427275e-18	nan	nan
56588.830000007605	-8.615286454883554e-17	3.0174388534692416e-15	1.6512310908771852e-16	3.49027279172778e-18	2.1116694854824561e-16	5.918446452435415e-18	nan	nan	2.10118207415005e-16	9.925457070557817e-18	2.1613567735631962e-16	6.719267242074267e-18	9.629864997529076e-17	1.086885149309029e-15	1.9542771509334347e-16	4.057525898049524e-18	nan	nan
56588.88000000761	-8.588202112964249e-17	3.0174863163057884e-15	1.6498012232673173e-16	3.4872918967628696e-18	2.1098495883286444e-16	5.912007012458421e-18	nan	nan	2.099250228461188e-16	9.91107504324955e-18	2.1595105711339635e-16	6.729609597928202e-18	9.61236489772897e-17	1.0872451839112196e-15	1.95252997418442e-16	4.0424679844560206e-18	nan	nan
56588.93000000761	-8.561193020465694e-17	3.017533472754745e-15	1.648372593799034e-16	3.4845058948253806e-18	2.1080312597984792e-16	5.907347778773376e-18	nan	nan	2.0973201589048536e-16	9.901072637465144e-18	2.157665945835319e-16	6.730587245475107e-18	9.594892119016948e-17	1.0876040689625748e-15	1.9507843591496145e-16	4.025695534202986e-18	nan	nan
56588.980000007614	-8.534258995961784e-17	3.0175803246186346e-15	1.6469452014613507e-16	3.4821957210116906e-18	2.1062144982137876e-16	5.905305949611083e-18	nan	nan	2.0953918638839492e-16	9.897313291580486e-18	2.1558228962215799e-16	6.7221374603335754e-18	9.577446636831158e-17	1.0879618076494869e-15	1.9490403050821275e-16	4.0086178175417104e-18	nan	nan
56589.03000000762	-8.507399858230358e-17	3.017626873689186e-15	1.6455190451429357e-16	3.480665849532742e-18	2.1043993022151997e-16	5.9064502686492266e-18	nan	nan	2.093465341737608e-16	9.900608906732397e-18	2.1539814208329734e-16	6.704823519021566e-18	9.560028426556668e-17	1.0883184031516924e-15	1.9472978101833362e-16	3.9928629384361734e-18	nan	nan
56589.08000000762	-8.480615426255721e-17	3.017673121747389e-15	1.6440941237811473e-16	3.480229672291521e-18	2.1025856708241599e-16	5.910210834777677e-18	nan	nan	2.0915405908607986e-16	9.909394517762898e-18	2.1521415184961053e-16	6.6798286742338535e-18	9.542637463534043e-17	1.0886738586422673e-15	1.9455568728994716e-16	3.980225387140794e-18	nan	nan
56589.13000000762	-8.45390551923458e-17	3.017719070563548e-15	1.6426704363071136e-16	3.480935551392802e-18	2.10077360229289e-16	5.9157493799825745e-18	nan	nan	2.089617609589122e-16	9.921816729945154e-18	2.15030318788042e-16	6.6489412667005994e-18	9.52527372305055e-17	1.0890281772876377e-15	1.9438174922458838e-16	3.9725951970000415e-18	nan	nan
56589.180000007625	-8.427269956570103e-17	3.01776472189734e-15	1.6412479816219126e-16	3.4824841355783035e-18	2.0989630954367332e-16	5.922270360500312e-18	nan	nan	2.087696396336367e-16	9.936117274451525e-18	2.1484664274123524e-16	6.614526823893334e-18	9.507937180355386e-17	1.0893813622475763e-15	1.942079666631845e-16	3.9718287430829496e-18	nan	nan
56589.23000000763	-8.400708557880725e-17	3.0178100774978677e-15	1.6398267587253678e-16	3.4845666182182655e-18	2.097154149022132e-16	5.929043653869815e-18	nan	nan	2.0857769494644556e-16	9.950687471228939e-18	2.1466312360336373e-16	6.579480597318916e-18	9.490627810640188e-17	1.0897334166752079e-15	1.940343394590043e-16	3.978205562819336e-18	nan	nan
56589.28000000763	-8.374221142992463e-17	3.0178551391037157e-15	1.6384067664870395e-16	3.486896381201705e-18	2.0953467616189252e-16	5.935423326588018e-18	nan	nan	2.0838592673341257e-16	9.964112064683616e-18	2.1447976118993103e-16	6.547152282116456e-18	9.473345589053654e-17	1.0900843437170104e-15	1.9386086748574873e-16	3.989971424213302e-18	nan	nan
56589.330000007634	-8.347807531948147e-17	3.017899908443004e-15	1.636988003894373e-16	3.489215585286161e-18	2.0935409318995145e-16	5.940862434131177e-18	nan	nan	2.0819433483300573e-16	9.97520360484063e-18	2.1429655543092496e-16	6.5212344034691854e-18	9.456090490700601e-17	1.0904341465128182e-15	1.9368755058894232e-16	4.005227351818698e-18	nan	nan
56589.38000000764	-8.321467545002265e-17	3.017944387233441e-15	1.6355704698963789e-16	3.49130074926581e-18	2.091736658466395e-16	5.944924731807747e-18	nan	nan	2.0800291909067157e-16	9.983028229009621e-18	2.1411350617337082e-16	6.5056061351694846e-18	9.438862490633567e-17	1.090782828195824e-15	1.935143886547994e-16	4.022153382189122e-18	nan	nan
56589.43000000764	-8.295201002626554e-17	3.017988577182381e-15	1.6341541633654155e-16	3.492967101599872e-18	2.0899339399530692e-16	5.947292851591181e-18	nan	nan	2.0781167933260133e-16	9.986924249369783e-18	2.1393061323999277e-16	6.50405270339634e-18	9.421661563867618e-17	1.0911303918925828e-15	1.9334138152919486e-16	4.039083302888111e-18	nan	nan
56589.48000000764	-8.269007725508349e-17	3.0180324799868743e-15	1.6327390832703107e-16	3.49407202234021e-18	2.088132775101396e-16	5.94777435187438e-18	nan	nan	2.076206154050395e-16	9.986514385874246e-18	2.1374787655369196e-16	6.517141489885074e-18	9.404487685362683e-17	1.0914768407230134e-15	1.9316852905818893e-16	4.054560550948312e-18	nan	nan
56589.530000007646	-8.242887534552295e-17	3.0180760973337214e-15	1.6313252285939072e-16	3.4945175218175616e-18	2.0863331626132961e-16	5.946304928829855e-18	nan	nan	2.0742972714166908e-16	9.981712438613068e-18	2.1356529594725308e-16	6.541300932728829e-18	9.387340830045742e-17	1.091822177800403e-15	1.9299583115284672e-16	4.0673778380217455e-18	nan	nan
56589.58000000765	-8.216840250881029e-17	3.018119430899528e-15	1.6299125982197823e-16	3.494251905548236e-18	2.0845351010825003e-16	5.942949628291956e-18	nan	nan	2.0723901438401332e-16	9.972724883865445e-18	2.1338287130928347e-16	6.572637369893613e-18	9.370220972782601e-17	1.092166406231408e-15	1.9282328763122627e-16	4.0766033569129695e-18	nan	nan
56589.63000000765	-8.190865695836978e-17	3.0181624823507547e-15	1.6285011911159764e-16	3.493270599154819e-18	2.082738589196494e-16	5.937901657919714e-18	nan	nan	2.0704847696906243e-16	9.960047454284488e-18	2.1320060248548987e-16	6.607406876155899e-18	9.353128088410742e-17	1.0925095291160588e-15	1.9265089837638011e-16	4.0815977565856056e-18	nan	nan
56589.680000007655	-8.164963690982723e-17	3.0182052533437718e-15	1.6270910062001193e-16	3.4916162401586545e-18	2.0809436254670675e-16	5.931479162086406e-18	nan	nan	2.0685811473929233e-16	9.944456483238328e-18	2.1301848934878604e-16	6.642180870283382e-18	9.336062151714656e-17	1.0928515495477631e-15	1.924786632229295e-16	4.0820237711224586e-18	nan	nan
56589.73000000766	-8.139134058100029e-17	3.018247745524911e-15	1.6256820424647575e-16	3.489378000646605e-18	2.0791502089643914e-16	5.924119418769977e-18	nan	nan	2.0666792752754026e-16	9.926994342585446e-18	2.1283653178212327e-16	6.673966099784785e-18	9.319023137441184e-17	1.0931924706133057e-15	1.9230658207861098e-16	4.077850754430205e-18	nan	nan
56589.78000000766	-8.113376619196445e-17	3.0182899605305172e-15	1.6242742987769774e-16	3.486690131373233e-18	2.077358337926488e-16	5.916370344881332e-18	nan	nan	2.0647791517785814e-16	9.908948222844263e-18	2.1265472962126066e-16	6.700286516966494e-18	9.302011020288572e-17	1.0935322953928565e-15	1.921346547702994e-16	4.069354994101403e-18	nan	nan
56589.83000000766	-8.087691196499788e-17	3.018331899986999e-15	1.622867774139561e-16	3.483729621701797e-18	2.0755680111839921e-16	5.908879081485279e-18	nan	nan	2.0628807752535416e-16	9.891820982918888e-18	2.1247308277208724e-16	6.719235558834747e-18	9.285025774916328e-17	1.0938710269599716e-15	1.9196288116556274e-16	4.057116290425912e-18	nan	nan
56589.880000007666	-8.062077612462386e-17	3.0183735655108832e-15	1.6214624674511838e-16	3.4807130084071396e-18	2.073779227254928e-16	5.902376998446946e-18	nan	nan	2.0609841440927016e-16	9.877293089955116e-18	2.122915910918683e-16	6.729507423018495e-18	9.268067375939193e-17	1.0942086683815966e-15	1.9179126113620585e-16	4.042009135198979e-18	nan	nan
56589.93000000767	-8.036535689763067e-17	3.0184149587088623e-15	1.6200583776723415e-16	3.477892171980544e-18	2.0719919850959502e-16	5.897661008856147e-18	nan	nan	2.059089256762523e-16	9.86717429538197e-18	2.121102544135686e-16	6.730414132600234e-18	9.251135797934222e-17	1.0945452227180692e-15	1.916197945420608e-16	4.025187825857609e-18	nan	nan
56589.98000000767	-8.01106525130465e-17	3.0184560811778487e-15	1.618655503763294e-16	3.475549050410369e-18	2.0702062833263797e-16	5.8955707071652354e-18	nan	nan	2.0571961115675998e-16	9.863339453493897e-18	2.1192907266031477e-16	6.721893091023206e-18	9.234231015432517e-17	1.0948806930231249e-15	1.9144848123503273e-16	4.0080620254550696e-18	nan	nan
56590.030000007675	-7.985666120217548e-17	3.0184969345050215e-15	1.6172538446398547e-16	3.473989173763878e-18	2.0684221202400236e-16	5.896676454046554e-18	nan	nan	2.0553047069478244e-16	9.866605201928268e-18	2.1174804565939305e-16	6.704507820172407e-18	9.217353002924468e-17	1.0952150823438984e-15	1.9127732110773112e-16	3.992260233006379e-18	nan	nan
56590.08000000768	-7.960338119857661e-17	3.018537520267882e-15	1.6158533992473385e-16	3.473526972336463e-18	2.0666394948558947e-16	5.90040665395623e-18	nan	nan	2.0534150412907256e-16	9.875397027357706e-18	2.1156717331108292e-16	6.679441779305059e-18	9.200501734863389e-17	1.095548393720929e-15	1.9110631396784213e-16	3.979577396002888e-18	nan	nan
56590.13000000768	-7.935081073811629e-17	3.0185778400342987e-15	1.6144541665464315e-16	3.4742109494035035e-18	2.0648584059941755e-16	5.905920484974145e-18	nan	nan	2.0515271129787429e-16	9.887849716879505e-18	2.1138645541982393e-16	6.648483657881016e-18	9.183677185655497e-17	1.0958806301881655e-15	1.9093545974480903e-16	3.971903992471203e-18	nan	nan
56590.180000007684	-7.909894805896033e-17	3.0186178953625598e-15	1.6130561454950232e-16	3.475740731282223e-18	2.0630788518011068e-16	5.912419869488697e-18	nan	nan	2.0496409204700943e-16	9.90219344376554e-18	2.1120589190883307e-16	6.613999367459509e-18	9.166879329678959e-17	1.096211794772964e-15	1.907647582669411e-16	3.971096833179853e-18	nan	nan
56590.23000000769	-7.884779140154327e-17	3.018657687801423e-15	1.6116593350269293e-16	3.477806405026211e-18	2.0613008315648324e-16	5.919172333818181e-18	nan	nan	2.0477564621554546e-16	9.916808721803736e-18	2.1102548264125706e-16	6.578884593273391e-18	9.150108141256303e-17	1.0965418904961e-15	1.9059420936273276e-16	3.977435391710952e-18	nan	nan
56590.28000000769	-7.859733900864684e-17	3.0186972188901627e-15	1.610263734123415e-16	3.480120285028223e-18	2.0595243434388706e-16	5.925529800456594e-18	nan	nan	2.0458737363942045e-16	9.930270695903049e-18	2.1084522747883477e-16	6.5464896099699445e-18	9.133363594682623e-17	1.0968709203717665e-15	1.904238129540648e-16	3.989164647942912e-18	nan	nan
56590.33000000769	-7.834758912532287e-17	3.0187364901586226e-15	1.608869341724876e-16	3.4824235853735595e-18	2.057749386444694e-16	5.930943570262318e-18	nan	nan	2.0439927416735146e-16	9.941383805136496e-18	2.1066512628475851e-16	6.5205074970825014e-18	9.116645664214413e-17	1.097198887407579e-15	1.9025356889815307e-16	4.004384860782412e-18	nan	nan
56590.380000007695	-7.809853999901036e-17	3.0187755031272597e-15	1.607476156795296e-16	3.4844919547732895e-18	2.0559759592817137e-16	5.9349758940469006e-18	nan	nan	2.0421134763454328e-16	9.94920781925448e-18	2.104851789308279e-16	6.504818065108522e-18	9.09995432406115e-17	1.0975257946045818e-15	1.9008347703214015e-16	4.021275169493243e-18	nan	nan
56590.4300000077	-7.785018987941686e-17	3.0188142593071974e-15	1.606084178274546e-16	3.486139926484966e-18	2.054204060248798e-16	5.937308412128191e-18	nan	nan	2.0402359388055542e-16	9.953076552955368e-18	2.1030538528314254e-16	6.503207087060219e-18	9.083289548401916e-17	1.0978516449572512e-15	1.8991353722576465e-16	4.038168694944398e-18	nan	nan
56590.4800000077	-7.760253701864029e-17	3.0188527602002705e-15	1.6046934051116968e-16	3.4872243308520116e-18	2.0524336884628979e-16	5.937748032812533e-18	nan	nan	2.0383601275239536e-16	9.952610174822926e-18	2.1012574521211703e-16	6.51624173472461e-18	9.066651311375585e-17	1.0981764414534964e-15	1.8974374936110515e-16	4.0536083058699835e-18	nan	nan
56590.530000007704	-7.735557967110962e-17	3.0188910072990746e-15	1.6033038362937556e-16	3.487646800599587e-18	2.0506648424799316e-16	5.936230267382643e-18	nan	nan	2.0364860408697796e-16	9.947721959962753e-18	2.099462585710188e-16	6.540349326680653e-18	9.050039587079657e-17	1.0985001870746696e-15	1.895741132799038e-16	4.066386083472435e-18	nan	nan
56590.58000000771	-7.710931609360376e-17	3.018929002087015e-15	1.601915470782401e-16	3.487355441054256e-18	2.0488975209745834e-16	5.932820407506063e-18	nan	nan	2.0346136772722826e-16	9.938619882474941e-18	2.097669252718009e-16	6.5716349428186296e-18	9.033454349581269e-17	1.0988228847955662e-15	1.8940462886864765e-16	4.075569889992566e-18	nan	nan
56590.63000000771	-7.686374454528346e-17	3.0189667460383504e-15	1.6005283075246537e-16	3.48634569327484e-18	2.0471317225860104e-16	5.927712375092591e-18	nan	nan	2.0327430351994345e-16	9.925803186726768e-18	2.0958774514917666e-16	6.60635349393042e-18	9.016895572907778e-17	1.0991445375844293e-15	1.892352959896979e-16	4.08052016431906e-18	nan	nan
56590.68000000771	-7.661886328766389e-17	3.0190042406182453e-15	1.5991423454899217e-16	3.4846603599376604e-18	2.0453674459344237e-16	5.921225437770217e-18	nan	nan	2.0308741129507675e-16	9.910053634936462e-18	2.0940871806792894e-16	6.641075264954361e-18	9.000363231051537e-17	1.0994651484029564e-15	1.890661144893889e-16	4.080899535809667e-18	nan	nan
56590.730000007716	-7.637467058463953e-17	3.019041487282812e-15	1.5977575835829174e-16	3.482388979969559e-18	2.0436046898620171e-16	5.913798393440782e-18	nan	nan	2.02900690902637e-16	9.892420931127058e-18	2.0922984392434036e-16	6.672806106749955e-18	8.983857297964469e-17	1.0997847202063008e-15	1.8889708425475924e-16	4.076677403195057e-18	nan	nan
56590.78000000772	-7.613116470251558e-17	3.019078487479161e-15	1.5963740208452446e-16	3.479666352689517e-18	2.0418434530246463e-16	5.9059811000515106e-18	nan	nan	2.0271414218196963e-16	9.874201217923833e-18	2.0905112256750062e-16	6.699069164948071e-18	8.967377747569474e-17	1.1001032559430805e-15	1.887282051081925e-16	4.068130381195098e-18	nan	nan
56590.83000000772	-7.588834390997222e-17	3.0191152426454463e-15	1.5949916561535882e-16	3.476670185403878e-18	2.0400837340123824e-16	5.898422896010069e-18	nan	nan	2.0252776497827235e-16	9.856907779502553e-18	2.0887255385224578e-16	6.717957345995589e-18	8.950924553748611e-17	1.1004207585553779e-15	1.8855947698571704e-16	4.05583862742947e-18	nan	nan
56590.880000007724	-7.564620647807904e-17	3.0191517542109094e-15	1.593610488544214e-16	3.473617868262946e-18	2.0383255315152837e-16	5.891857632405653e-18	nan	nan	2.0234155913104535e-16	9.842232520847073e-18	2.0869413769495796e-16	6.7281644935100365e-18	8.934497690354564e-17	1.1007372309787485e-15	1.8839089968171233e-16	4.040677281921179e-18	nan	nan
56590.93000000773	-7.540475068033855e-17	3.0191880235959298e-15	1.592230516930122e-16	3.470762274736056e-18	2.0365688444723889e-16	5.887084895024722e-18	nan	nan	2.0215552448012263e-16	9.831997231691082e-18	2.0851587392762693e-16	6.729002543518581e-18	8.91809713119706e-17	1.1010526761422236e-15	1.8822247310826047e-16	4.023801404188462e-18	nan	nan
56590.98000000773	-7.516397479265745e-17	3.0192240522120664e-15	1.5908517402801617e-16	3.468386418908645e-18	2.0348136711515017e-16	5.8849469663317736e-18	nan	nan	2.0196966087081894e-16	9.828088751452462e-18	2.0833776244235715e-16	6.720409056671191e-18	8.901722850063496e-17	1.101367096968314e-15	1.8805419710873468e-16	4.0066216330313455e-18	nan	nan
56591.03000000773	-7.492387709335324e-17	3.0192598414621053e-15	1.5894741575282438e-16	3.4667969964731345e-18	2.0330600105847603e-16	5.886015895140818e-18	nan	nan	2.0178396814891705e-16	9.831328680479652e-18	2.0815980308692277e-16	6.702947925878481e-18	8.885374820697582e-17	1.1016804963730182e-15	1.8788607154289952e-16	3.990767582642886e-18	nan	nan
56591.080000007736	-7.468445586319143e-17	3.019295392740105e-15	1.5880977677082439e-16	3.466309553120181e-18	2.0313078612685244e-16	5.889718277445328e-18	nan	nan	2.0159844614939965e-16	9.840132494081435e-18	2.079819957405976e-16	6.6778032909039205e-18	8.869053016812138e-17	1.101992877265823e-15	1.8771809629096e-16	3.978035443703635e-18	nan	nan
56591.13000000774	-7.444570938535898e-17	3.01933070743144e-15	1.586722569718823e-16	3.4669727614937773e-18	2.0295572222131606e-16	5.8952105002918026e-18	nan	nan	2.0141309472127347e-16	9.852622628344104e-18	2.0780434026694e-16	6.646764771717704e-18	8.852757412090251e-17	1.1023042425497156e-15	1.8755027122115144e-16	3.970316954827723e-18	nan	nan
56591.18000000774	-7.420763594548199e-17	3.0193657869128472e-15	1.5853485626051403e-16	3.4684851149357405e-18	2.0278080917595084e-16	5.901691675559415e-18	nan	nan	2.0122791370969295e-16	9.867017128224055e-18	2.0762683658533196e-16	6.612199561607721e-18	8.836487980177579e-17	1.1026145951211786e-15	1.8738259618568407e-16	3.969470118963681e-18	nan	nan
56591.230000007745	-7.397023383164278e-17	3.019400632552469e-15	1.5839757452354947e-16	3.4705355248584744e-18	2.0260604686596557e-16	5.908426803736821e-18	nan	nan	2.0104290295142073e-16	9.88168518427073e-18	2.074494844907005e-16	6.577004895267659e-18	8.820244694689142e-17	1.102923937870203e-15	1.8721507104910347e-16	3.9757743452401484e-18	nan	nan
56591.28000000775	-7.373350133437125e-17	3.019435245709898e-15	1.5826041166663115e-16	3.472835153540306e-18	2.024314351778713e-16	5.914765490947535e-18	nan	nan	2.0085806229271827e-16	9.89519188312407e-18	2.0727228389961218e-16	6.5445328374412785e-18	8.804027529208228e-17	1.1032322736802907e-15	1.870476956801905e-16	3.987473286115547e-18	nan	nan
