MJD,Mag,Mag_err,Flux,Flux_err,band,Instr,FilterSet
57983.1671991,18.0744271284,0.189916938173,6.46739364827e-16,1.13127626605e-16,UVOT_U,UVOT,KN_Filters_clean
57983.1671991,18.0880612719,0.226809988945,6.38668708367e-16,1.3341771422e-16,UVOT_U,UVOT,KN_Filters_clean
57983.1671991,18.0914418693,0.24506724418,6.36683213231e-16,1.43709125475e-16,UVOT_U,UVOT,KN_Filters_clean
57983.1671991,18.0926234534,0.206610905377,6.35990701041e-16,1.21026280581e-16,UVOT_U,UVOT,KN_Filters_clean
57983.1671991,17.4442595935,0.207026064811,1.25721824267e-16,2.397239258e-17,DECam_Y,DECam,KN_Filters_clean
57983.1671991,17.4499560337,0.193022952089,1.25063937566e-16,2.22339554701e-17,DECam_Y,DECam,KN_Filters_clean
57983.1671991,17.4529538537,0.245763265174,1.24719100529e-16,2.82309581658e-17,DECam_Y,DECam,KN_Filters_clean
57983.1671991,17.4676964018,0.24506724418,1.23037061649e-16,2.77713439952e-17,DECam_Y,DECam,KN_Filters_clean
57983.1671991,17.4807806625,0.225368033752,1.21563234354e-16,2.52330787007e-17,DECam_Y,DECam,KN_Filters_clean
57983.1671991,17.4897934099,0.226809988945,1.20558308954e-16,2.51845969594e-17,DECam_Y,DECam,KN_Filters_clean
57983.1671991,17.49746287,0.189916938173,1.19709705821e-16,2.09396174683e-17,DECam_Y,DECam,KN_Filters_clean
57983.1671991,17.5040945028,0.206610905377,1.18980752258e-16,2.26415227186e-17,DECam_Y,DECam,KN_Filters_clean
57983.1671991,17.5142727757,0.268054650643,1.17870574768e-16,2.91007664681e-17,DECam_Y,DECam,KN_Filters_clean
57983.1671991,17.4450497759,0.207026064811,6.86621222329e-16,1.30923597326e-16,DECam_g,DECam,KN_Filters_clean
57983.1671991,17.4772012505,0.245763265174,6.66586682481e-16,1.50886116619e-16,DECam_g,DECam,KN_Filters_clean
57983.1671991,17.4781351278,0.193022952089,6.66013575934e-16,1.18404365623e-16,DECam_g,DECam,KN_Filters_clean
57983.1671991,17.4848524746,0.225368033752,6.61905733701e-16,1.37392852039e-16,DECam_g,DECam,KN_Filters_clean
57983.1671991,17.4948290306,0.24506724418,6.55851506925e-16,1.48035702125e-16,DECam_g,DECam,KN_Filters_clean
57983.1671991,17.4974918516,0.189916938173,6.54244969975e-16,1.1444050679e-16,DECam_g,DECam,KN_Filters_clean
57983.1671991,17.5038348964,0.226809988945,6.50433909329e-16,1.35875461404e-16,DECam_g,DECam,KN_Filters_clean
57983.1671991,17.5104258428,0.268054650643,6.46497419698e-16,1.59612103952e-16,DECam_g,DECam,KN_Filters_clean
57983.1671991,17.5133213942,0.206610905377,6.44775571847e-16,1.22698003512e-16,DECam_g,DECam,KN_Filters_clean
57983.1671991,17.2907628245,0.207026064811,2.58709072316e-16,4.93301420159e-17,DECam_i,DECam,KN_Filters_clean
57983.1671991,17.3040493845,0.193022952089,2.55562445137e-16,4.54340726479e-17,DECam_i,DECam,KN_Filters_clean
57983.1671991,17.3056574861,0.245763265174,2.55184207607e-16,5.77625612995e-17,DECam_i,DECam,KN_Filters_clean
57983.1671991,17.3208027875,0.24506724418,2.51649269165e-16,5.68010835634e-17,DECam_i,DECam,KN_Filters_clean
