MJD	band	Flux	Flux_err	FilterSet	Instr
57989.234	LRIS_I	1.2782034802063548e-17	1.0595420205599194e-18	GeneralFilters	LRIS
57989.699	SIRIUS_H	2.0019103667503655e-17	9.21913793597756e-19	GeneralFilters	SIRIUS
57989.699	SIRIUS_H	1.9653713846640557e-17	3.0772956997221058e-18	GeneralFilters	SIRIUS
57989.699	SIRIUS_J	2.2335082794652315e-17	6.582838872812704e-18	GeneralFilters	SIRIUS
57989.699	SIRIUS_J	2.172638978133385e-17	1.6008595595226462e-18	GeneralFilters	SIRIUS
57989.699	SIRIUS_Ks	1.8569372990072002e-17	6.841209829321428e-19	GeneralFilters	SIRIUS
57989.699	SIRIUS_Ks	1.740993860800518e-17	1.924217525213969e-18	GeneralFilters	SIRIUS
57989.966	FLAMINGOS-2_H	1.567557967512194e-17	2.0212839407019504e-18	GeneralFilters	FLAMINGOS-2
57989.969	ANDICAM_K	1.67151640539098e-17	2.6171899552609938e-18	GeneralFilters	ANDICAM
57989.973	DECam_Y	2.2636201978527612e-17	1.0424356247560687e-18	GeneralFilters	DECam
57989.979	VISTA_Ks	1.8677589124252262e-17	6.881078126505901e-19	GeneralFilters	VIRCAM
57989.979	DECam_z	1.8950182056812504e-17	8.726881342736015e-19	GeneralFilters	DECam
57989.982	DECam_i	1.5655691203426546e-17	7.209712237097242e-19	GeneralFilters	DECam
57989.983	GROND_H	1.5871183290237248e-17	8.770740012541632e-19	GeneralFilters	GROND
57989.983	GROND_J	1.878498885638937e-17	4.844451955042715e-18	GeneralFilters	GROND
57989.983	GROND_K	1.686231346077903e-17	1.863691757197611e-18	GeneralFilters	GROND
57989.987	DECam_r	1.3678089619906714e-17	1.385778471421472e-18	GeneralFilters	DECam
57989.989	VISTA_J	2.0187820300183274e-17	1.4874935706687224e-18	GeneralFilters	VIRCAM
57989.99	Swope_i	7.205303034763742e-18	1.1945392818023808e-18	GeneralFilters	E2V4kx4kccd
57989.997	DECam_g	4.543573282268707e-18	1.4228271187792518e-18	GeneralFilters	DECam
57989.999	VISTA_Y	2.579297593076659e-17	1.6629346127009762e-18	GeneralFilters	VIRCAM
