MJD	band	Flux	Flux_err	FilterSet	Instr
57983.0037414	DECam_g	8.198707440306785e-16	1.5601785772045387e-16	KN_Filters_clean	DECam
57983.0037414	DECam_g	8.086442525884059e-16	1.9964412319636095e-16	KN_Filters_clean	DECam
57983.0037414	DECam_i	2.3546621982073747e-16	4.4898240172576194e-17	KN_Filters_clean	DECam
57983.0037414	DECam_i	2.3515098939056812e-16	4.1805309576912833e-17	KN_Filters_clean	DECam
57983.0037414	DECam_i	2.340731287362529e-16	5.29839349149629e-17	KN_Filters_clean	DECam
57983.0037414	DECam_i	2.3240361665712833e-16	5.2457045847704267e-17	KN_Filters_clean	DECam
57983.0037414	DECam_i	2.287058260949216e-16	4.747284110885783e-17	KN_Filters_clean	DECam
57983.0037414	DECam_i	2.2739314057630363e-16	4.7502363349561676e-17	KN_Filters_clean	DECam
57983.0037414	DECam_i	2.25934120956211e-16	3.9520388371259637e-17	KN_Filters_clean	DECam
57983.0037414	DECam_i	2.23951320074897e-16	4.2616967913971986e-17	KN_Filters_clean	DECam
57983.0037414	DECam_i	2.2007092139697384e-16	5.433275015893299e-17	KN_Filters_clean	DECam
57983.0037414	DECam_r	4.03874408614723e-16	7.700998559971863e-17	KN_Filters_clean	DECam
57983.0037414	DECam_r	4.014906255457234e-16	7.137728799991927e-17	KN_Filters_clean	DECam
57983.0037414	DECam_r	3.998411071527205e-16	9.050656652517594e-17	KN_Filters_clean	DECam
57983.0037414	DECam_r	3.972536258020776e-16	8.966621071412672e-17	KN_Filters_clean	DECam
57983.0037414	DECam_r	3.922986189660578e-16	8.143006377853713e-17	KN_Filters_clean	DECam
57983.0037414	DECam_r	3.8948140667137717e-16	8.136255671892922e-17	KN_Filters_clean	DECam
57983.0037414	DECam_r	3.880706346753795e-16	6.788130156246771e-17	KN_Filters_clean	DECam
57983.0037414	DECam_r	3.83774075831054e-16	7.303054730996931e-17	KN_Filters_clean	DECam
57983.0037414	DECam_r	3.773659510457375e-16	9.316692003897841e-17	KN_Filters_clean	DECam
57983.0037414	DECam_u	1.0136169433083194e-15	1.9327450450609415e-16	KN_Filters_clean	DECam
57983.0037414	DECam_u	9.944325052437002e-16	1.7679091566973094e-16	KN_Filters_clean	DECam
57983.0037414	DECam_u	9.898640375291044e-16	2.240619930289613e-16	KN_Filters_clean	DECam
57983.0037414	DECam_u	9.87247268357505e-16	2.0492452468767812e-16	KN_Filters_clean	DECam
57983.0037414	DECam_u	9.850453328736982e-16	2.223397765142296e-16	KN_Filters_clean	DECam
57983.0037414	DECam_u	9.799558763245418e-16	1.714138469001448e-16	KN_Filters_clean	DECam
57983.0037414	DECam_u	9.75476376888999e-16	2.0377674179901884e-16	KN_Filters_clean	DECam
57983.0037414	DECam_u	9.640193371876874e-16	1.834487117445145e-16	KN_Filters_clean	DECam
57983.0037414	DECam_u	9.551946480195219e-16	2.35825577657521e-16	KN_Filters_clean	DECam
57983.0037414	DECam_z	1.575910631980088e-16	4.2269827583175994e-18	KN_Filters_clean	DECam
